"","continent","year","energy_type","consumption"
"18789","Americas",2003,"nuclear",NA
"18790","Americas",2004,"nuclear",NA
"18791","Americas",2005,"nuclear",NA
"18792","Americas",2006,"nuclear",NA
"18793","Americas",2007,"nuclear",NA
"18794","Americas",2008,"nuclear",NA
"18795","Americas",2009,"nuclear",NA
"18796","Americas",2010,"nuclear",NA
"18797","Americas",2011,"nuclear",NA
"18798","Americas",2012,"nuclear",NA
"18799","Americas",2013,"nuclear",NA
"18800","Americas",2014,"nuclear",NA
"18801","Americas",2015,"nuclear",NA
"18802","Americas",2016,"nuclear",NA
"18803","Oceania",NA,"nuclear",NA
"18804","Africa",1980,"nuclear",NA
"18805","Africa",1981,"nuclear",NA
"18806","Africa",1982,"nuclear",NA
"18807","Africa",1983,"nuclear",NA
"18808","Africa",1984,"nuclear",NA
"18809","Africa",1985,"nuclear",NA
"18810","Africa",1986,"nuclear",NA
"18811","Africa",1987,"nuclear",NA
"18812","Africa",1988,"nuclear",NA
"18813","Africa",1989,"nuclear",NA
"18814","Africa",1990,"nuclear",NA
"18815","Africa",1991,"nuclear",NA
"18816","Africa",1992,"nuclear",NA
"18817","Africa",1993,"nuclear",NA
"18818","Africa",1994,"nuclear",NA
"18819","Africa",1995,"nuclear",NA
"18820","Africa",1996,"nuclear",NA
"18821","Africa",1997,"nuclear",NA
"18822","Africa",1998,"nuclear",NA
"18823","Africa",1999,"nuclear",NA
"18824","Africa",2000,"nuclear",NA
"18825","Africa",2001,"nuclear",NA
"18826","Africa",2002,"nuclear",NA
"18827","Africa",2003,"nuclear",NA
"18828","Africa",2004,"nuclear",NA
"18829","Africa",2005,"nuclear",NA
"18830","Africa",2006,"nuclear",NA
"18831","Africa",2007,"nuclear",NA
"18832","Africa",2008,"nuclear",NA
"18833","Africa",2009,"nuclear",NA
"18834","Africa",2010,"nuclear",NA
"18835","Africa",2011,"nuclear",NA
"18836","Africa",2012,"nuclear",NA
"18837","Africa",2013,"nuclear",NA
"18838","Africa",2014,"nuclear",NA
"18839","Africa",2015,"nuclear",NA
"18840","Africa",2016,"nuclear",NA
"18841","Asia",1980,"nuclear",NA
"18842","Asia",1981,"nuclear",NA
"18843","Asia",1982,"nuclear",NA
"18844","Asia",1983,"nuclear",NA
"18845","Asia",1984,"nuclear",NA
"18846","Asia",1985,"nuclear",NA
"18847","Asia",1986,"nuclear",NA
"18848","Asia",1987,"nuclear",NA
"18849","Asia",1988,"nuclear",NA
"18850","Asia",1989,"nuclear",NA
"18851","Asia",1990,"nuclear",NA
"18852","Asia",1991,"nuclear",NA
"18853","Asia",1992,"nuclear",NA
"18854","Asia",1993,"nuclear",NA
"18855","Asia",1994,"nuclear",NA
"18856","Asia",1995,"nuclear",NA
"18857","Asia",1996,"nuclear",NA
"18858","Asia",1997,"nuclear",NA
"18859","Asia",1998,"nuclear",NA
"18860","Asia",1999,"nuclear",NA
"18861","Asia",2000,"nuclear",NA
"18862","Asia",2001,"nuclear",NA
"18863","Asia",2002,"nuclear",NA
"18864","Asia",2003,"nuclear",NA
"18865","Asia",2004,"nuclear",NA
"18866","Asia",2005,"nuclear",NA
"18867","Asia",2006,"nuclear",NA
"18868","Asia",2007,"nuclear",NA
"18869","Asia",2008,"nuclear",NA
"18870","Asia",2009,"nuclear",NA
"18871","Asia",2010,"nuclear",NA
"18872","Asia",2011,"nuclear",NA
"18873","Asia",2012,"nuclear",NA
"18874","Asia",2013,"nuclear",NA
"18875","Asia",2014,"nuclear",NA
"18876","Asia",2015,"nuclear",NA
"18877","Asia",2016,"nuclear",NA
"18878","Africa",1980,"nuclear",NA
"18879","Africa",1981,"nuclear",NA
"18880","Africa",1982,"nuclear",NA
"18881","Africa",1983,"nuclear",NA
"18882","Africa",1984,"nuclear",NA
"18883","Africa",1985,"nuclear",NA
"18884","Africa",1986,"nuclear",NA
"18885","Africa",1987,"nuclear",NA
"18886","Africa",1988,"nuclear",NA
"18887","Africa",1989,"nuclear",NA
"18888","Africa",1990,"nuclear",NA
"18889","Africa",1991,"nuclear",NA
"18890","Africa",1992,"nuclear",NA
"18891","Africa",1993,"nuclear",NA
"18892","Africa",1994,"nuclear",NA
"18893","Africa",1995,"nuclear",NA
"18894","Africa",1996,"nuclear",NA
"18895","Africa",1997,"nuclear",NA
"18896","Africa",1998,"nuclear",NA
"18897","Africa",1999,"nuclear",NA
"18898","Africa",2000,"nuclear",NA
"18899","Africa",2001,"nuclear",NA
"18900","Africa",2002,"nuclear",NA
"18901","Africa",2003,"nuclear",NA
"18902","Africa",2004,"nuclear",NA
"18903","Africa",2005,"nuclear",NA
"18904","Africa",2006,"nuclear",NA
"18905","Africa",2007,"nuclear",NA
"18906","Africa",2008,"nuclear",NA
"18907","Africa",2009,"nuclear",NA
"18908","Africa",2010,"nuclear",NA
"18909","Africa",2011,"nuclear",NA
"18910","Africa",2012,"nuclear",NA
"18911","Africa",2013,"nuclear",NA
"18912","Africa",2014,"nuclear",NA
"18913","Africa",2015,"nuclear",NA
"18914","Africa",2016,"nuclear",NA
"18915","Africa",1980,"nuclear",NA
"18916","Africa",1981,"nuclear",NA
"18917","Africa",1982,"nuclear",NA
"18918","Africa",1983,"nuclear",NA
"18919","Africa",1984,"nuclear",NA
"18920","Africa",1985,"nuclear",NA
"18921","Africa",1986,"nuclear",NA
"18922","Africa",1987,"nuclear",NA
"18923","Africa",1988,"nuclear",NA
"18924","Africa",1989,"nuclear",NA
"18925","Africa",1990,"nuclear",NA
"18926","Africa",1991,"nuclear",NA
"18927","Africa",1992,"nuclear",NA
"18928","Africa",1993,"nuclear",NA
"18929","Africa",1994,"nuclear",NA
"18930","Africa",1995,"nuclear",NA
"18931","Africa",1996,"nuclear",NA
"18932","Africa",1997,"nuclear",NA
"18933","Africa",1998,"nuclear",NA
"18934","Africa",1999,"nuclear",NA
"18935","Africa",2000,"nuclear",NA
"18936","Africa",2001,"nuclear",NA
"18937","Africa",2002,"nuclear",NA
"18938","Africa",2003,"nuclear",NA
"18939","Africa",2004,"nuclear",NA
"18940","Africa",2005,"nuclear",NA
"18941","Africa",2006,"nuclear",NA
"18942","Africa",2007,"nuclear",NA
"18943","Africa",2008,"nuclear",NA
"18944","Africa",2009,"nuclear",NA
"18945","Africa",2010,"nuclear",NA
"18946","Africa",2011,"nuclear",NA
"18947","Africa",2012,"nuclear",NA
"18948","Africa",2013,"nuclear",NA
"18949","Africa",2014,"nuclear",NA
"18950","Africa",2015,"nuclear",NA
"18951","Africa",2016,"nuclear",NA
"18952","",1965,"nuclear",0
"18953","",1966,"nuclear",0
"18954","",1967,"nuclear",0
"18955","",1968,"nuclear",0
"18956","",1969,"nuclear",0
"18957","",1970,"nuclear",0
"18958","",1971,"nuclear",0
"18959","",1972,"nuclear",0
"18960","",1973,"nuclear",0
"18961","",1974,"nuclear",0
"18962","",1975,"nuclear",0
"18963","",1976,"nuclear",0
"18964","",1977,"nuclear",0
"18965","",1978,"nuclear",0
"18966","",1979,"nuclear",0
"18967","",1980,"nuclear",0
"18968","",1981,"nuclear",0
"18969","",1982,"nuclear",0
"18970","",1983,"nuclear",0
"18971","",1984,"nuclear",10.903
"18972","",1985,"nuclear",14.764
"18973","",1986,"nuclear",24.453
"18974","",1987,"nuclear",17.131
"18975","",1988,"nuclear",29.147
"18976","",1989,"nuclear",30.831
"18977","",1990,"nuclear",23.469
"18978","",1991,"nuclear",25.4
"18979","",1992,"nuclear",25.8
"18980","",1993,"nuclear",20.153
"18981","",1994,"nuclear",26.936
"18982","",1995,"nuclear",31.392
"18983","",1996,"nuclear",32.708
"18984","",1997,"nuclear",35.131
"18985","",1998,"nuclear",37.781
"18986","",1999,"nuclear",35.658
"18987","",2000,"nuclear",36.139
"18988","",2001,"nuclear",29.582
"18989","",2002,"nuclear",32.879
"18990","",2003,"nuclear",34.499
"18991","",2004,"nuclear",36.18
"18992","",2005,"nuclear",30.376
"18993","",2006,"nuclear",26.799
"18994","",2007,"nuclear",30.061
"18995","",2008,"nuclear",34.327
"18996","",2009,"nuclear",33.596
"18997","",2010,"nuclear",35.27
"18998","",2011,"nuclear",33.435
"18999","",2012,"nuclear",33.401
"19000","",2013,"nuclear",36.115
"19001","",2014,"nuclear",35.105
"19002","",2015,"nuclear",30.957
"19003","",2016,"nuclear",40.019
"19004","",2017,"nuclear",39.391
"19005","",2018,"nuclear",27.564
"19006","",2019,"nuclear",35.197
"19007","",1965,"nuclear",NA
"19008","",1966,"nuclear",NA
"19009","",1967,"nuclear",NA
"19010","",1968,"nuclear",NA
"19011","",1969,"nuclear",NA
"19012","",1970,"nuclear",NA
"19013","",1971,"nuclear",NA
"19014","",1972,"nuclear",NA
"19015","",1973,"nuclear",NA
"19016","",1974,"nuclear",NA
"19017","",1975,"nuclear",NA
"19018","",1976,"nuclear",NA
"19019","",1977,"nuclear",NA
"19020","",1978,"nuclear",NA
"19021","",1979,"nuclear",NA
"19022","",1980,"nuclear",NA
"19023","",1981,"nuclear",NA
"19024","",1982,"nuclear",NA
"19025","",1983,"nuclear",NA
"19026","",1984,"nuclear",NA
"19027","",1985,"nuclear",NA
"19028","",1986,"nuclear",NA
"19029","",1987,"nuclear",NA
"19030","",1988,"nuclear",NA
"19031","",1989,"nuclear",NA
"19032","",1990,"nuclear",NA
"19033","",1991,"nuclear",NA
"19034","",1992,"nuclear",NA
"19035","",1993,"nuclear",NA
"19036","",1994,"nuclear",NA
"19037","",1995,"nuclear",NA
"19038","",1996,"nuclear",NA
"19039","",1997,"nuclear",NA
"19040","",1998,"nuclear",NA
"19041","",1999,"nuclear",NA
"19042","",2000,"nuclear",NA
"19043","",2001,"nuclear",NA
"19044","",2002,"nuclear",NA
"19045","",2003,"nuclear",NA
"19046","",2004,"nuclear",NA
"19047","",2005,"nuclear",NA
"19048","",2006,"nuclear",NA
"19049","",2007,"nuclear",NA
"19050","",2008,"nuclear",NA
"19051","",2009,"nuclear",NA
"19052","",2010,"nuclear",NA
"19053","",2011,"nuclear",NA
"19054","",2012,"nuclear",NA
"19055","",2013,"nuclear",NA
"19056","",2014,"nuclear",NA
"19057","",2015,"nuclear",NA
"19058","",2016,"nuclear",NA
"19059","",2017,"nuclear",NA
"19060","",2018,"nuclear",NA
"19061","",2019,"nuclear",NA
"19062","",1980,"nuclear",NA
"19063","",1981,"nuclear",NA
"19064","",1982,"nuclear",NA
"19065","",1983,"nuclear",NA
"19066","",1984,"nuclear",NA
"19067","",1985,"nuclear",NA
"19068","",1986,"nuclear",NA
"19069","",1987,"nuclear",NA
"19070","",1988,"nuclear",NA
"19071","",1989,"nuclear",NA
"19072","",1990,"nuclear",NA
"19073","",1991,"nuclear",NA
"19074","",1992,"nuclear",NA
"19075","",1993,"nuclear",NA
"19076","",1994,"nuclear",NA
"19077","",1995,"nuclear",NA
"19078","",1996,"nuclear",NA
"19079","",1997,"nuclear",NA
"19080","",1998,"nuclear",NA
"19081","",1999,"nuclear",NA
"19082","",2000,"nuclear",NA
"19083","",2001,"nuclear",NA
"19084","",2002,"nuclear",NA
"19085","",2003,"nuclear",NA
"19086","",2004,"nuclear",NA
"19087","",2005,"nuclear",NA
"19088","",2006,"nuclear",NA
"19089","",2007,"nuclear",NA
"19090","",2008,"nuclear",NA
"19091","",2009,"nuclear",NA
"19092","",2010,"nuclear",NA
"19093","",2011,"nuclear",NA
"19094","",2012,"nuclear",NA
"19095","",2013,"nuclear",NA
"19096","",2014,"nuclear",NA
"19097","",2015,"nuclear",NA
"19098","",2016,"nuclear",NA
"19099","",1965,"nuclear",NA
"19100","",1966,"nuclear",NA
"19101","",1967,"nuclear",NA
"19102","",1968,"nuclear",NA
"19103","",1969,"nuclear",NA
"19104","",1970,"nuclear",NA
"19105","",1971,"nuclear",NA
"19106","",1972,"nuclear",NA
"19107","",1973,"nuclear",NA
"19108","",1974,"nuclear",NA
"19109","",1975,"nuclear",NA
"19110","",1976,"nuclear",NA
"19111","",1977,"nuclear",NA
"19112","",1978,"nuclear",NA
"19113","",1979,"nuclear",NA
"19114","",1980,"nuclear",NA
"19115","",1981,"nuclear",NA
"19116","",1982,"nuclear",NA
"19117","",1983,"nuclear",NA
"19118","",1984,"nuclear",NA
"19119","",1985,"nuclear",NA
"19120","",1986,"nuclear",NA
"19121","",1987,"nuclear",NA
"19122","",1988,"nuclear",NA
"19123","",1989,"nuclear",NA
"19124","",1990,"nuclear",NA
"19125","",1991,"nuclear",NA
"19126","",1992,"nuclear",NA
"19127","",1993,"nuclear",NA
"19128","",1994,"nuclear",NA
"19129","",1995,"nuclear",NA
"19130","",1996,"nuclear",NA
"19131","",1997,"nuclear",NA
"19132","",1998,"nuclear",NA
"19133","",1999,"nuclear",NA
"19134","",2000,"nuclear",NA
"19135","",2001,"nuclear",NA
"19136","",2002,"nuclear",NA
"19137","",2003,"nuclear",NA
"19138","",2004,"nuclear",NA
"19139","",2005,"nuclear",NA
"19140","",2006,"nuclear",NA
"19141","",2007,"nuclear",NA
"19142","",2008,"nuclear",NA
"19143","",2009,"nuclear",NA
"19144","",2010,"nuclear",NA
"19145","",2011,"nuclear",NA
"19146","",2012,"nuclear",NA
"19147","",2013,"nuclear",NA
"19148","",2014,"nuclear",NA
"19149","",2015,"nuclear",NA
"19150","",2016,"nuclear",NA
"19151","",2017,"nuclear",NA
"19152","",2018,"nuclear",NA
"19153","",2019,"nuclear",NA
"19154","",1965,"nuclear",NA
"19155","",1966,"nuclear",NA
"19156","",1967,"nuclear",NA
"19157","",1968,"nuclear",NA
"19158","",1969,"nuclear",NA
"19159","",1970,"nuclear",NA
"19160","",1971,"nuclear",NA
"19161","",1972,"nuclear",NA
"19162","",1973,"nuclear",NA
"19163","",1974,"nuclear",NA
"19164","",1975,"nuclear",NA
"19165","",1976,"nuclear",NA
"19166","",1977,"nuclear",NA
"19167","",1978,"nuclear",NA
"19168","",1979,"nuclear",NA
"19169","",1980,"nuclear",NA
"19170","",1981,"nuclear",NA
"19171","",1982,"nuclear",NA
"19172","",1983,"nuclear",NA
"19173","",1984,"nuclear",NA
"19174","",1985,"nuclear",NA
"19175","",1986,"nuclear",NA
"19176","",1987,"nuclear",NA
"19177","",1988,"nuclear",NA
"19178","",1989,"nuclear",NA
"19179","",1990,"nuclear",NA
"19180","",1991,"nuclear",NA
"19181","",1992,"nuclear",NA
"19182","",1993,"nuclear",NA
"19183","",1994,"nuclear",NA
"19184","",1995,"nuclear",NA
"19185","",1996,"nuclear",NA
"19186","",1997,"nuclear",NA
"19187","",1998,"nuclear",NA
"19188","",1999,"nuclear",NA
"19189","",2000,"nuclear",NA
"19190","",2001,"nuclear",NA
"19191","",2002,"nuclear",NA
"19192","",2003,"nuclear",NA
"19193","",2004,"nuclear",NA
"19194","",2005,"nuclear",NA
"19195","",2006,"nuclear",NA
"19196","",2007,"nuclear",NA
"19197","",2008,"nuclear",NA
"19198","",2009,"nuclear",NA
"19199","",2010,"nuclear",NA
"19200","",2011,"nuclear",NA
"19201","",2012,"nuclear",NA
"19202","",2013,"nuclear",NA
"19203","",2014,"nuclear",NA
"19204","",2015,"nuclear",NA
"19205","",2016,"nuclear",NA
"19206","",2017,"nuclear",NA
"19207","",2018,"nuclear",NA
"19208","",2019,"nuclear",NA
"19209","",1980,"nuclear",NA
"19210","",1981,"nuclear",NA
"19211","",1982,"nuclear",NA
"19212","",1983,"nuclear",NA
"19213","",1984,"nuclear",NA
"19214","",1985,"nuclear",NA
"19215","",1986,"nuclear",NA
"19216","",1987,"nuclear",NA
"19217","",1988,"nuclear",NA
"19218","",1989,"nuclear",NA
"19219","",1990,"nuclear",NA
"19220","",1991,"nuclear",NA
"19221","",1992,"nuclear",NA
"19222","",1965,"nuclear",NA
"19223","",1966,"nuclear",NA
"19224","",1967,"nuclear",NA
"19225","",1968,"nuclear",NA
"19226","",1969,"nuclear",NA
"19227","",1970,"nuclear",NA
"19228","",1971,"nuclear",NA
"19229","",1972,"nuclear",NA
"19230","",1973,"nuclear",NA
"19231","",1974,"nuclear",NA
"19232","",1975,"nuclear",NA
"19233","",1976,"nuclear",NA
"19234","",1977,"nuclear",NA
"19235","",1978,"nuclear",NA
"19236","",1979,"nuclear",NA
"19237","",1980,"nuclear",NA
"19238","",1981,"nuclear",NA
"19239","",1982,"nuclear",NA
"19240","",1983,"nuclear",NA
"19241","",1984,"nuclear",NA
"19242","",1985,"nuclear",NA
"19243","",1986,"nuclear",NA
"19244","",1987,"nuclear",NA
"19245","",1988,"nuclear",NA
"19246","",1989,"nuclear",NA
"19247","",1990,"nuclear",NA
"19248","",1991,"nuclear",NA
"19249","",1992,"nuclear",NA
"19250","",1993,"nuclear",NA
"19251","",1994,"nuclear",NA
"19252","",1995,"nuclear",NA
"19253","",1996,"nuclear",NA
"19254","",1997,"nuclear",NA
"19255","",1998,"nuclear",NA
"19256","",1999,"nuclear",NA
"19257","",2000,"nuclear",NA
"19258","",2001,"nuclear",NA
"19259","",2002,"nuclear",NA
"19260","",2003,"nuclear",NA
"19261","",2004,"nuclear",NA
"19262","",2005,"nuclear",NA
"19263","",2006,"nuclear",NA
"19264","",2007,"nuclear",NA
"19265","",2008,"nuclear",NA
"19266","",2009,"nuclear",NA
"19267","",2010,"nuclear",NA
"19268","",2011,"nuclear",NA
"19269","",2012,"nuclear",NA
"19270","",2013,"nuclear",NA
"19271","",2014,"nuclear",NA
"19272","",2015,"nuclear",NA
"19273","",2016,"nuclear",NA
"19274","",2017,"nuclear",NA
"19275","",2018,"nuclear",NA
"19276","",2019,"nuclear",NA
"19277","",1965,"nuclear",54.658
"19278","",1966,"nuclear",71.642
"19279","",1967,"nuclear",82.983
"19280","",1968,"nuclear",93.922
"19281","",1969,"nuclear",114.175
"19282","",1970,"nuclear",123.786
"19283","",1971,"nuclear",141.297
"19284","",1972,"nuclear",187.536
"19285","",1973,"nuclear",206.606
"19286","",1974,"nuclear",242.72
"19287","",1975,"nuclear",324.05
"19288","",1976,"nuclear",378.053
"19289","",1977,"nuclear",448.451
"19290","",1978,"nuclear",504.292
"19291","",1979,"nuclear",562.283
"19292","",1980,"nuclear",656.95
"19293","",1981,"nuclear",888.154
"19294","",1982,"nuclear",978.915
"19295","",1983,"nuclear",1154.887
"19296","",1984,"nuclear",1467.939
"19297","",1985,"nuclear",1932.007
"19298","",1986,"nuclear",2052.33
"19299","",1987,"nuclear",2135.914
"19300","",1988,"nuclear",2350.636
"19301","",1989,"nuclear",2463.403
"19302","",1990,"nuclear",2484.479
"19303","",1991,"nuclear",2549.434
"19304","",1992,"nuclear",2567.281
"19305","",1993,"nuclear",2668.585
"19306","",1994,"nuclear",2644.803
"19307","",1995,"nuclear",2713.728
"19308","",1996,"nuclear",2867.173
"19309","",1997,"nuclear",2895.836
"19310","",1998,"nuclear",2871.934
"19311","",1999,"nuclear",2890.15
"19312","",2000,"nuclear",2913.393
"19313","",2001,"nuclear",2986.058
"19314","",2002,"nuclear",3003.67
"19315","",2003,"nuclear",3009.901
"19316","",2004,"nuclear",3039.05
"19317","",2005,"nuclear",2986.285
"19318","",2006,"nuclear",2961.827
"19319","",2007,"nuclear",2804.505
"19320","",2008,"nuclear",2785.199
"19321","",2009,"nuclear",2635.77
"19322","",2010,"nuclear",2690.925
"19323","",2011,"nuclear",2654.09
"19324","",2012,"nuclear",2571.553
"19325","",2013,"nuclear",2525.642
"19326","",2014,"nuclear",2526.339
"19327","",2015,"nuclear",2449.489
"19328","",2016,"nuclear",2369.364
"19329","",2017,"nuclear",2340.309
"19330","",2018,"nuclear",2325.846
"19331","",2019,"nuclear",2299.088
"19332","",1965,"nuclear",NA
"19333","",1966,"nuclear",NA
"19334","",1967,"nuclear",NA
"19335","",1968,"nuclear",NA
"19336","",1969,"nuclear",NA
"19337","",1970,"nuclear",NA
"19338","",1971,"nuclear",NA
"19339","",1972,"nuclear",NA
"19340","",1973,"nuclear",NA
"19341","",1974,"nuclear",NA
"19342","",1975,"nuclear",NA
"19343","",1976,"nuclear",NA
"19344","",1977,"nuclear",NA
"19345","",1978,"nuclear",NA
"19346","",1979,"nuclear",NA
"19347","",1980,"nuclear",NA
"19348","",1981,"nuclear",NA
"19349","",1982,"nuclear",NA
"19350","",1983,"nuclear",NA
"19351","",1984,"nuclear",NA
"19352","",1985,"nuclear",NA
"19353","",1986,"nuclear",NA
"19354","",1987,"nuclear",NA
"19355","",1988,"nuclear",NA
"19356","",1989,"nuclear",NA
"19357","",1990,"nuclear",NA
"19358","",1991,"nuclear",NA
"19359","",1992,"nuclear",NA
"19360","",1993,"nuclear",NA
"19361","",1994,"nuclear",NA
"19362","",1995,"nuclear",NA
"19363","",1996,"nuclear",NA
"19364","",1997,"nuclear",NA
"19365","",1998,"nuclear",NA
"19366","",1999,"nuclear",NA
"19367","",2000,"nuclear",NA
"19368","",2001,"nuclear",NA
"19369","",2002,"nuclear",NA
"19370","",2003,"nuclear",NA
"19371","",2004,"nuclear",NA
"19372","",2005,"nuclear",NA
